candidate_id,adm3_name,adm4_name,lat,lon,is_rural,nearest_tower_km,gap_score,earthquake_raw,cyclone_raw,earthquake_score,cyclone_score,flood_score,hazard_score,safety_score,baseline_suitability,adm4_pcode,population_2020,population_score,nearest_tower_id,nearest_tower_lat,nearest_tower_lon,nearest_tower_township,nearest_tower_networks,nearest_tower_radios,nearest_tower_cell_count,nearest_tower_recheck_km,elevation_m,elevation_score
125,Shwepyithar,Hlaw Kar,17.01200933,96.08271571,1,0.1235161214863703,0.0049406448594548,153.90356077070317,0.0614482740691484,1.0,0.6577179068125089,0.0,0.9486576860218764,0.0513423139781237,26.066573401239147,MMR013007004,19049.749890327454,0.7559928422742992,7077,17.011642456055,96.081619262695,Shwepyithar,Ooredoo,UMTS,1,0.1235161214866402,10.0,0.24324324324324326
126,Shwepyithar,Urban,16.97406606,96.06793457,0,0.151393433265538,0.0060557373306215,153.11272681095676,0.0621914712401323,0.969449579526654,0.6930553533407269,0.0,0.9279904455987648,0.0720095544012351,1.4434875558558182,MMR013007701,330207.52746629715,0.974824801918248,7066,16.974563598633,96.069259643555,Shwepyithar,MPT,UMTS,2,0.1513934332657266,5.0,0.10810810810810811
127,Thingangyun,Urban,16.82975272,96.19534226,0,0.1301871708131813,0.0052074868325272,145.8921799519571,0.067493423622294,0.6390713557896037,0.9451519249029724,0.0,0.684983441156609,0.3150165588433909,5.0376975926025,MMR013009701,261704.23359298703,0.9569886784860032,8125,16.830826,96.195831,Thingangyun,MPT,UMTS,1,0.1301871708129605,11.0,0.2702702702702703
128,Yankin,Urban,16.83733177,96.16409074,0,0.0133807960627707,0.0005352318425108,146.99191849707637,0.0668951353775383,0.6893902131014732,0.916704589952105,0.0,0.7234873696290679,0.2765126303709321,4.179803366114631,MMR013010701,90986.3154296875,0.8759418330588629,8461,16.83723449707,96.164016723633,Yankin,Ooredoo,UMTS,1,0.0133807960628805,16.0,0.40540540540540543
129,South Okkalapa,Urban,16.84936123,96.18315896,0,0.0988609911939776,0.0039544396477591,146.68841840937353,0.0668458821640913,0.6755034782270463,0.9143627042931184,0.0,0.711332362136957,0.2886676378630429,4.567280946811191,MMR013011701,184458.9551010132,0.9301556257545296,7181,16.848644,96.18261,South Okkalapa,Ooredoo,UMTS,1,0.0988609911938871,11.0,0.2702702702702703
130,North Okkalapa,Urban,16.91598129,96.15940276,0,0.2226468913427304,0.0089058756537092,148.97380052544094,0.064801147523474,0.7800718023181356,0.8171399162521545,0.0,0.7856320194082383,0.2143679805917616,3.749872248098978,MMR013012701,409689.28976488113,0.9913699720667644,6487,16.916885375977,96.161270141602,North Okkalapa,Ooredoo,UMTS,1,0.2226468913424485,10.0,0.24324324324324326
131,Thaketa,Urban,16.79600134,96.21187724,0,0.3519112702335995,0.0140764508093439,144.67857677491958,0.0685893348590893,0.5835425890935522,0.997260175905406,0.0,0.6456002271153303,0.3543997728846697,6.1605836418306845,MMR013013701,268346.30924606323,0.9589113485851536,7707,16.798782348633,96.213455200195,Thaketa,Ooredoo,UMTS,1,0.3519112702336208,9.0,0.21621621621621623
132,Dawbon,Urban,16.79077459,96.19083645,0,0.1903455392908856,0.0076138215716354,145.2025658237432,0.068480975815155,0.6075178605776297,0.992107933579443,0.0,0.6652063715279017,0.3347936284720982,5.4787337213796,MMR013014701,88248.31468200684,0.8735979403904808,1806,16.791916,96.192169,Dawbon,MPT,GSM,1,0.1903455392907909,6.0,0.13513513513513514
133,Tamwe,Urban,16.80945538,96.17881381,0,0.0479192223225324,0.0019167688929012,145.9578207960682,0.0678250393382897,0.6420747717227053,0.9609195476677344,0.0,0.6899014881144596,0.3100985118855404,4.766483811857183,MMR013015701,196897.22690582275,0.9351614798537712,7473,16.809768676758,96.179122924805,Tamwe,"MPT, Telenor",UMTS,2,0.0479192223232866,10.0,0.24324324324324326
134,Pazundaung,Urban,16.77798594,96.17457491,0,0.0318222800276511,0.001272891201106,145.44902307309366,0.0686170384170594,0.6187945837756839,0.9985774212295662,0.0,0.6757620093937662,0.3242379906062338,4.93994333115987,MMR013016701,60079.02268218994,0.8441027941754825,6729,16.777886,96.174855,Pazundaung,MPT,GSM,1,0.0318222800275875,11.0,0.2702702702702703
135,Botahtaung,Urban,16.77308675,96.17399623,0,0.0589092075105902,0.0023563683004236,145.3846208389723,0.0687393732608845,0.615847840803274,1.0,0.0,0.6734706646827829,0.326529335317217,5.039322127783672,MMR013017701,51358.978723526,0.8320728546027031,760,16.772689819336,96.173629760742,Botahtaung,Telenor,UMTS,1,0.0589092075110851,10.0,0.24324324324324326
136,Dagon Myothit (South),Urban,16.91666975,96.27398777,0,0.7859597054292853,0.0314383882171714,145.48370192002847,0.0660552793406177,0.6203813245136505,0.8767712197042125,0.0,0.6588398087922348,0.3411601912077652,7.003706161146763,MMR013018701,458471.1501914263,1.0,1753,16.923693,96.273155,Dagon Myothit (South),Telenor,UMTS,1,0.7859597054291366,9.0,0.21621621621621623
137,Dagon Myothit (North),Urban,16.88624791,96.17984169,0,0.0899039350541107,0.0035961574021644,147.6795366115084,0.0658088486934969,0.7208523801217355,0.8650539659853692,0.0,0.7424826180012805,0.2575173819987195,4.078530174110659,MMR013019701,249781.11652183533,0.953411581327932,1507,16.886672973633,96.179122924805,Dagon Myothit (North),MPT,UMTS,1,0.0899039350535575,5.0,0.10810810810810811
138,Dagon Myothit (East),Shan Te Gyi (East),17.00595459,96.28308528,1,1.84797302087322,0.0739189208349288,146.5542383272701,0.0643520784033837,0.6693640295049638,0.7957876336571368,0.0,0.6883275701277897,0.3116724298722103,34.11022169817888,MMR013020001,3926.738680362701,0.6348602543748951,1266,17.002029418945,96.29997253418,Dagon Myothit (East),MPT,UMTS,1,1.847973020872539,5.0,0.10810810810810811
139,Dagon Myothit (East),Ma Lit (East),16.98255548,96.2742799,1,2.162494332019324,0.0864997732807729,146.80737725770476,0.0648878743300186,0.6809464749663434,0.8212635916487856,0.0,0.7019940424687098,0.2980059575312902,34.660075759815726,MMR013020002,5409.27395260334,0.6594264056823325,1261,16.964950561523,96.265640258789,Dagon Myothit (East),Ooredoo,UMTS,3,2.162494332019369,6.0,0.13513513513513514
140,Dagon Myothit (East),Lay Daunt Kan (East),16.98305622,96.29582444,1,0.6565217423511409,0.0262608696940456,145.92348869677863,0.064954659296517,0.6405038965241994,0.8244390749184569,0.0,0.668094173283338,0.331905826716662,31.55423958239267,MMR013020003,1959.152185201645,0.5815417403206323,1264,16.97868347168,96.29997253418,Dagon Myothit (East),MPT,UMTS,1,0.6565217423515827,9.0,0.21621621621621623
141,Dagon Myothit (East),Urban,16.92230152,96.22858784,0,1.5560483441897537,0.0622419337675901,147.16583976996927,0.0652386165627581,0.6973480315784525,0.8379406396496739,0.0,0.7184369227891357,0.2815630772108642,7.957962184218373,MMR013020701,191465.10406780243,0.933015351390866,1254,16.935608,96.233116,Dagon Myothit (East),MPT,UMTS,6,1.5560483441897963,7.0,0.16216216216216217
142,Dagon Myothit (Seikkan),Urban,16.87822373,96.29035613,0,1.4707487274122022,0.058829949096488,144.00330698588436,0.0675531753004215,0.5526454232969363,0.947992990253106,0.0,0.6119475583403617,0.3880524416596382,9.35058357068386,MMR013021701,209398.80838489527,0.9398837898279854,1634,16.870193481445,96.279373168945,Dagon Myothit (Seikkan),MPT,GSM,1,1.4707487274122182,8.0,0.1891891891891892
143,Dagon Myothit (Seikkan),Urban (unnamed),16.80561843,96.25601972,0,1.071397648902688,0.0428559059561075,143.26606889438358,0.0689468010674265,0.5189128797794407,1.0,0.0,0.5910759478125246,0.4089240521874754,8.70521514017858,MMR013021800,443.0936622619629,0.4676432117756451,1591,16.811141967773,96.264266967773,Dagon Myothit (Seikkan),Ooredoo,UMTS,1,1.071397648902881,6.0,0.13513513513513514
144,Mingalartaungnyunt,Urban,16.793927,96.18401195,0,0.0957391774661109,0.0038295670986444,145.4590243698951,0.0683398948683068,0.6192521960226304,0.9853998342889194,0.0,0.6741743417625737,0.3258256582374262,5.11715889948006,MMR013022701,162757.9174041748,0.9205540887064442,6272,16.79328918457,96.184616088867,Mingalartaungnyunt,"MPT, Telenor",UMTS,2,0.0957391774656894,8.0,0.1891891891891892
145,Dala,Rakhine Chaung (South),16.64610237,96.16728029,1,3.632721830054596,0.1453088732021838,144.35092924848715,0.0717407935705692,0.5685509811297226,1.0,0.0,0.6332683339602642,0.3667316660397358,39.219507382727066,MMR013030001,2792.73135972023,0.6087253376286305,1765,16.641315,96.13355,Dala,MPT,UMTS,1,3.6327218300552393,7.0,0.16216216216216217
146,Dala,Rakhine Chaung (North),16.6502219,96.1935247,1,6.4657293074201,0.258629172296804,144.35092924848715,0.0717407935705692,0.5685509811297226,1.0,0.0,0.6332683339602642,0.3667316660397358,46.01872532840427,MMR013030002,2815.216700077057,0.6093402880374764,1765,16.641315,96.13355,Dala,MPT,UMTS,1,6.465729307420584,7.0,0.16216216216216217
147,Dala,Da Noke San Pya,16.6109387,96.21245842,1,6.5705709654647455,0.2628228386185898,140.41447731963143,0.0737404939780175,0.38843747705895,1.0,0.0,0.4801718555001074,0.5198281444998926,48.56679248461377,MMR013030003,9240.906937122343,0.7005020954078337,4202,16.640853881836,96.265640258789,Kyauktan,MPT,UMTS,1,6.5705709654646665,8.0,0.1891891891891892
148,Dala,Nyaung Chaung,16.63847928,96.20521698,1,5.979153988636769,0.2391661595454707,141.23041475785288,0.0727495095052878,0.4257709320983249,1.0,0.0,0.5119052922835762,0.4880947077164238,46.67139018847461,MMR013030004,7792.050709962845,0.6874213684989487,4208,16.668319702148,96.251907348633,Kyauktan,MPT,UMTS,1,5.979153988635808,6.0,0.13513513513513514
149,Dala,Tone Tin Gan (South),16.65595629,96.22027715,1,3.63910793972386,0.1455643175889544,141.23041475785288,0.0727495095052878,0.4257709320983249,1.0,0.0,0.5119052922835762,0.4880947077164238,41.055279671083625,MMR013030005,6374.033004999161,0.6720141537233181,4208,16.668319702148,96.251907348633,Kyauktan,MPT,UMTS,1,3.639107939723485,7.0,0.16216216216216217
150,Dala,Tone Tin Gan (North),16.67363072,96.18836785,1,5.592054721456519,0.2236821888582607,142.07649209217834,0.0718291180448283,0.4644834468589242,1.0,0.0,0.5448109298300855,0.4551890701699145,45.24876738404436,MMR013030006,5540.009498119354,0.6612580723370899,7799,16.69303894043,96.236801147461,Thanlyin,MPT,UMTS,1,5.592054721456224,7.0,0.16216216216216217
151,Dala,Boe Hpyu Chaung,16.61554359,96.17962644,1,5.684395153905194,0.2273758061562077,144.35092924848715,0.0717407935705692,0.5685509811297226,1.0,0.0,0.6332683339602642,0.3667316660397358,44.1435233599685,MMR013030007,2863.419256210327,0.6106421971830593,1765,16.641315,96.13355,Dala,MPT,UMTS,1,5.684395153904962,5.0,0.10810810810810811
152,Dala,Kha Naung (Ywar Ma),16.69111749,96.19147367,1,4.832535323744748,0.1933014129497899,142.07649209217834,0.0718291180448283,0.4644834468589242,1.0,0.0,0.5448109298300855,0.4551890701699145,43.42592082953611,MMR013030008,5314.17217206955,0.6580659581164423,7799,16.69303894043,96.236801147461,Thanlyin,MPT,UMTS,1,4.832535323744161,4.0,0.08108108108108109
153,Dala,Kha Naung (Upper),16.69588196,96.16521653,1,4.1041211646110085,0.1641648465844403,145.16071967715675,0.0695875359158148,0.6056031779574006,1.0,0.0,0.6647627012637906,0.3352372987362094,39.87845027610956,MMR013030009,3133.389264345169,0.6175516096797582,1766,16.731492,96.155082,Dala,MPT,UMTS,1,4.104121164611029,5.0,0.10810810810810811
154,Dala,Kha Naung (Shan Su),16.71819507,96.18742907,1,3.748592647573021,0.1499437059029208,145.16071967715675,0.0695875359158148,0.6056031779574006,1.0,0.0,0.6647627012637906,0.3352372987362094,39.02518183521839,MMR013030010,3663.2884373664856,0.62953411647909,1766,16.731492,96.155082,Dala,MPT,UMTS,1,3.748592647572644,6.0,0.13513513513513514
155,Dala,Ta Dar Chaung,16.74016509,96.17469536,1,2.3004436122609024,0.092017744490436,145.16071967715675,0.0695875359158148,0.6056031779574006,1.0,0.0,0.6647627012637906,0.3352372987362094,35.54962415046931,MMR013030011,11766.183658123016,0.7190332986049764,1766,16.731492,96.155082,Dala,MPT,UMTS,1,2.300443612260864,7.0,0.16216216216216217
156,Dala,Ye Chaung,16.72090599,96.16314077,1,1.456732882323605,0.0582693152929442,145.16071967715675,0.0695875359158148,0.6056031779574006,1.0,0.0,0.6647627012637906,0.3352372987362094,33.5247183986198,MMR013030012,5286.749231100082,0.6576691444705821,1766,16.731492,96.155082,Dala,MPT,UMTS,1,1.4567328823238788,3.0,0.05405405405405406
157,Dala,Tha Pyay Kone,16.74141162,96.14077078,1,1.8812209369541133,0.0752488374781645,145.16071967715675,0.0695875359158148,0.6056031779574006,1.0,0.0,0.6647627012637906,0.3352372987362094,34.54348972973302,MMR013030013,16218.862109184263,0.7436520799667594,1766,16.731492,96.155082,Dala,MPT,UMTS,1,1.8812209369541584,4.0,0.08108108108108109
158,Dala,Nyaung Ngoke To,16.73008088,96.12517837,1,3.1882401928764543,0.1275296077150581,145.16071967715675,0.0695875359158148,0.6056031779574006,1.0,0.0,0.6647627012637906,0.3352372987362094,37.68033594394664,MMR013030014,9077.41899061203,0.6991329132994605,1766,16.731492,96.155082,Dala,MPT,UMTS,1,3.188240192876425,1.0,0.0
159,Dala,Htaw (Lower),16.72872465,96.09364707,1,3.872064405657348,0.1548825762262939,147.3648681899292,0.068609271800171,0.7064546348792263,0.998208135097012,0.0,0.7502176599118942,0.2497823400881058,38.03968967489922,MMR013030015,3348.8663363456726,0.6226519366848823,8277,16.716384887695,96.059646606445,Twantay,Telenor,UMTS,1,3.872064405657013,4.0,0.08108108108108109
160,Dala,Ye Chaung Wa,16.70734175,96.14136593,1,3.0569445815069387,0.1222777832602775,145.16071967715675,0.0695875359158148,0.6056031779574006,1.0,0.0,0.6647627012637906,0.3352372987362094,37.3652264766598,MMR013030016,3971.539155721664,0.6357303000571916,1766,16.731492,96.155082,Dala,MPT,UMTS,1,3.0569445815070395,7.0,0.16216216216216217
161,Dala,Pyawbwe Gyi,16.68521511,96.13418763,1,4.881948798906269,0.1952779519562507,144.35092924848715,0.0717407935705692,0.5685509811297226,1.0,0.0,0.6332683339602642,0.3667316660397358,42.21765210797109,MMR013030017,4979.798761606216,0.6530815416316182,1765,16.641315,96.13355,Dala,MPT,UMTS,1,4.881948798906123,5.0,0.10810810810810811
162,Dala,Shwe Hlay Chaung,16.66704433,96.15260603,1,3.508031773425485,0.1403212709370194,144.35092924848715,0.0717407935705692,0.5685509811297226,1.0,0.0,0.6332683339602642,0.3667316660397358,38.9202512468172,MMR013030018,6634.740484714508,0.6750888742971229,1765,16.641315,96.13355,Dala,MPT,UMTS,1,3.5080317734252278,5.0,0.10810810810810811
163,Dala,Nyaung Pin,16.6291164,96.14536142,1,1.8502607809462683,0.0740104312378507,144.35092924848715,0.0717407935705692,0.5685509811297226,1.0,0.0,0.6332683339602642,0.3667316660397358,34.94160086486708,MMR013030019,2908.8391926288605,0.6118490558237009,1765,16.641315,96.13355,Dala,MPT,UMTS,1,1.8502607809460725,2.0,0.02702702702702703
164,Dala,Kywe Lu Aing,16.62360188,96.1178349,1,2.585101748301777,0.103404069932071,144.35092924848715,0.0717407935705692,0.5685509811297226,1.0,0.0,0.6332683339602642,0.3667316660397358,36.705219186520296,MMR013030020,2559.7075406312943,0.6020440849406068,1765,16.641315,96.13355,Dala,MPT,UMTS,1,2.5851017483015317,4.0,0.08108108108108109
165,Dala,Than Ban Chaung,16.66062288,96.11364426,1,3.017669995636806,0.1207067998254722,144.35092924848715,0.0717407935705692,0.5685509811297226,1.0,0.0,0.6332683339602642,0.3667316660397358,37.743382980124366,MMR013030021,3708.3421436548233,0.6304715742122171,1765,16.641315,96.13355,Dala,MPT,UMTS,1,3.01766999563608,6.0,0.13513513513513514
166,Dala,Htu Gyi,16.7062626,96.10758375,1,5.227851845203336,0.2091140738081334,147.3648681899292,0.068609271800171,0.7064546348792263,0.998208135097012,0.0,0.7502176599118942,0.2497823400881058,41.29357952980959,MMR013030022,15025.640870571136,0.7377903212316919,8277,16.716384887695,96.059646606445,Twantay,Telenor,UMTS,1,5.2278518452033005,6.0,0.13513513513513514
167,Dala,Tha Yaw Tan,16.6610959,96.08419836,1,5.699100626504212,0.2279640250601684,144.35092924848715,0.0717407935705692,0.5685509811297226,1.0,0.0,0.6332683339602642,0.3667316660397358,44.17881649420615,MMR013030023,3199.506484270096,0.6191529661744007,1765,16.641315,96.13355,Dala,MPT,UMTS,1,5.699100626503402,5.0,0.10810810810810811
168,Dala,Urban,16.75130616,96.15496245,0,0.7766329561787508,0.03106531824715,145.70008555460578,0.0688427766072392,0.6302820207120715,1.0,0.0,0.6857397176052608,0.3142602823947392,6.577823330750091,MMR013030701,72262.45491790771,0.8582671115299555,1768,16.758041,96.15303,Dala,MPT,GSM,1,0.7766329561786403,6.0,0.13513513513513514
169,Seikgyikanaungto,Urban,16.76649676,96.11040694,0,1.960169390946604,0.0784067756378641,146.8838455658222,0.0679005429329859,0.6844453046673838,0.9645095831851402,0.0,0.7264549464450473,0.2735450535549527,8.80758234159614,MMR013031701,41585.47145652771,0.8158800097548238,1,16.778182983398,96.12419128418,Ahlone,MPT,UMTS,1,1.9601693909466016,3.0,0.05405405405405406
170,Kyauktada,Urban,16.7743332,96.16131697,0,0.0304509226109328,0.0012180369044373,145.77066752098642,0.0685295907086946,0.6335115191331836,0.994419468482968,0.0,0.6876477115356512,0.3123522884643488,4.758366541231471,MMR013033701,40514.22868728638,0.8138780398542991,4130,16.774063055176,96.161270070801,Kyauktada,"MPT, Telenor","GSM, UMTS",2,0.030450922611059,19.0,0.4864864864864865
171,Pabedan,Urban,16.77548142,96.15572775,0,0.0072474601967466,0.0002898984078698,145.95434637514074,0.0684160038110503,0.64191579858162,0.989018652819883,0.0,0.6939812267173593,0.3060187732826407,4.6076755037118025,MMR013034701,33605.208267211914,0.7995352927412258,6614,16.775436401367,96.155776977539,Pabedan,"MPT, Ooredoo, Telenor","LTE, UMTS",6,0.0072474601966667,19.0,0.4864864864864865
172,Lanmadaw,Urban,16.7761608,96.14191474,0,0.0734555616651582,0.0029382224666063,146.36755159826922,0.068187139063966,0.6608221238672048,0.9781366203283192,0.0,0.708419298336372,0.291580701663628,4.5500038729508,MMR013035701,59958.0062417984,0.8439481195078617,4376,16.776809692383,96.142044067383,Lanmadaw,"MPT, Ooredoo","GSM, UMTS",3,0.0734555616650218,15.0,0.3783783783783784
173,Latha,Urban,16.77616556,96.15051864,0,0.0353432224154807,0.0014137288966192,146.12033014355058,0.0683164651804324,0.6495104342300366,0.9842858024077964,0.0,0.6997267394567006,0.3002732605432994,4.588922641946644,MMR013036701,34714.665451049805,0.8020269373627957,4532,16.776466,96.150627,Latha,MPT,GSM,1,0.0353432224157898,14.0,0.35135135135135137
174,Ahlone,Urban,16.7855142,96.12699724,0,0.1012215518620604,0.0040488620744824,146.9734361380468,0.0677215520681344,0.6885445473830863,0.9559989478346876,0.0,0.7286627074508265,0.2713372925491735,4.312991112706547,MMR013037701,64355.95393753052,0.8493781415531859,49,16.786422729492,96.126937866211,Ahlone,MPT,UMTS,2,0.1012215518622034,8.0,0.1891891891891892
175,Kyeemyindaing,Urban,16.80646533,96.0925976,0,3.038666535753365,0.1215466614301346,147.7278944870838,0.0669065195477469,0.7230650087976899,0.9172458830593992,0.0,0.7521921399369462,0.2478078600630537,11.00991758675388,MMR013038701,143883.7867217064,0.9110986999182552,4291,16.813888549805,96.120071411133,Kyeemyindaing,Telenor,UMTS,1,3.0386665357527,3.0,0.05405405405405406
176,Sanchaung,Urban,16.80699137,96.13353216,0,0.0291710396949255,0.001166841587797,147.2069711169735,0.0672750863136492,0.6992300083356887,0.9347704497432432,0.0,0.7345610745468218,0.2654389254531781,4.051594377065493,MMR013039701,121193.60218811037,0.8979336266520769,6910,16.807022094727,96.133804321289,Sanchaung,"MPT, Ooredoo","GSM, UMTS",6,0.0291710396952788,23.0,0.5945945945945946
177,Hlaing,Urban,16.84693303,96.12088316,0,0.0605355614899995,0.0024214224595999,148.4174775437042,0.0660707545412654,0.7546170823198572,0.8775070326173319,0.0,0.7730505748644785,0.2269494251355215,3.5495267246088216,MMR013040701,195193.75979995728,0.9344949117113428,2097,16.846848,96.121445,Hlaing,Ooredoo,UMTS,1,0.0605355614897526,10.0,0.24324324324324326
178,Kamaryut,Urban,16.82329337,96.13152672,0,0.0201403190224274,0.000805612760897,147.61669283198893,0.0668201375558137,0.717976944693366,0.9131386028649668,0.0,0.7472511934191062,0.2527488065808938,3.8395688643672337,MMR013041701,103161.45930862428,0.8855757882548649,3790,16.823158,96.131401,Kamaryut,"MPT, Telenor","GSM, UMTS",2,0.0201403190217971,24.0,0.6216216216216216
179,Mingaladon,Urban,16.93492511,96.13985731,0,0.144733691251608,0.0057893476500643,150.1276787581965,0.0640322481838148,0.8328678368001342,0.7805803862087101,0.0,0.8250247192114205,0.1749752807885795,2.971990070832552,MMR013042701,179535.27308034897,0.928080154379893,5678,16.936111450195,96.139297485352,Mingaladon,Ooredoo,UMTS,1,0.1447336912515696,9.0,0.21621621621621623
180,Mayangone,Urban,16.85931953,96.15344248,0,0.0455979380467355,0.0018239175218694,147.80908107410193,0.0661750866369005,0.726779724723519,0.8824678021070788,0.0,0.7501329363310529,0.249867063668947,3.857441006346371,MMR013042701,237713.2495422364,0.9496127937382128,4832,16.85920715332,96.153030395508,Mayangone,MPT,UMTS,1,0.0455979380470306,38.0,1.0
181,Dagon,Urban,16.79300305,96.14449028,0,0.0451078952513629,0.0018043158100545,146.61841682224878,0.0677886646684003,0.6723005352277602,0.9591900093939342,0.0,0.7153339563526863,0.2846660436473137,4.378249603312977,MMR013043701,31955.389070510864,0.7956736771427676,1012,16.79328918457,96.144790649414,Dagon,MPT,UMTS,1,0.0451078952508037,32.0,0.8378378378378378
182,Bahan,Urban,16.81105267,96.15700645,0,0.1053304495421052,0.0042132179816842,146.6668869707177,0.0674700720449623,0.6745183009826462,0.9440416070122052,0.0,0.71494679688708,0.28505320311292,4.528591125594853,MMR013044701,119901.92094802856,0.8971116416339284,409,16.811228,96.156034,Bahan,MPT,GSM,1,0.1053304495421358,35.0,0.918918918918919
183,Hlaingtharya (East),Shwe Lin Ban,16.90133487,96.0646035,1,0.2865695715634848,0.0114627828625393,151.22503945505105,0.0639128556093153,0.8830778949723599,0.7749035229455488,0.0,0.8668517391683381,0.1331482608316618,27.68499088422729,MMR013046001,41930.93437576294,0.8165146372191302,2525,16.90315246582,96.066513061523,Hlaingtharya (East),MPT,"GSM, UMTS",3,0.286569571562857,3.0,0.05405405405405406
184,Hlaingtharya (East),Ka Sin,16.9011134,96.07938109,1,0.6775791658042891,0.0271031666321715,151.05246737468158,0.0640030564309988,0.8751818091920968,0.7791923803813523,0.0,0.860783394870485,0.1392166051295149,28.714439074873017,MMR013046002,17317.939235687256,0.748681678380098,2526,16.90315246582,96.073379516602,Hlaingtharya (East),"MPT, Telenor","GSM, UMTS",4,0.6775791658044736,4.0,0.08108108108108109
185,Hlaingtharya (East),Shan Chaung,16.85309548,96.09495351,1,0.2445613722730866,0.0097824548909234,149.34254305718054,0.0654892610706619,0.7969437242142714,0.8498582534962341,0.0,0.8048809036065657,0.1951190963934342,28.513733739356923,MMR013046003,5193.386100769043,0.6563025669564826,2364,16.855087280273,96.093978881836,Hlaingtharya (East),"MPT, Ooredoo",UMTS,2,0.2445613722724561,7.0,0.16216216216216217
186,Hlaingtharya (East),Yae Oke Kan,16.85632028,96.06057978,1,0.3745464838426476,0.0149818593537059,150.23890643542046,0.064959244745764,0.8379570915545501,0.8246571032881851,0.0,0.8359620933145954,0.1640379066854046,28.359480161503427,MMR013046004,88879.34617233276,0.8741445266652724,2388,16.85920715332,96.062393188477,Hlaingtharya (East),MPT,UMTS,2,0.3745464838427335,8.0,0.1891891891891892
187,Hlaingtharya (East),Nyaung,16.84263279,96.08609244,1,0.1675265218033134,0.0067010608721325,149.3010221091763,0.0656582844322742,0.7950439211498512,0.857894955244016,0.0,0.8044715762639759,0.195528423736024,28.33499000836831,MMR013046005,115215.51576042175,0.8940531593530767,2342,16.844100952148,96.085739135742,Hlaingtharya (East),Ooredoo,UMTS,1,0.1675265218031869,5.0,0.10810810810810811
188,Hlaingtharya (East),Urban,16.87528089,96.07050431,0,0.1507760094520362,0.0060310403780814,150.378007634219,0.0646971385000903,0.8443217074037601,0.8121945081615842,0.0,0.8395026275174337,0.1604973724825663,2.769323009923382,MMR013046701,225141.01750183103,0.9454443857147998,2481,16.874567,96.071709,Hlaingtharya (East),MPT,GSM,1,0.1507760094510489,11.0,0.2702702702702703
189,Hlaingtharya (West),Ah Lel,16.91741551,96.06587088,1,0.1218167862921591,0.0048726714516863,151.6536225745291,0.0635199373647129,0.9026878403825692,0.756221095185204,0.0,0.8807178286029644,0.1192821713970355,27.08159285805672,MMR013047001,72086.74953079224,0.8580803609225062,2618,16.918258666992,96.065139770508,Hlaingtharya (West),Telenor,GSM,1,0.1218167862920815,5.0,0.10810810810810811
190,Hlaingtharya (West),Ku Lar Gyi Su,16.89064471,96.02314735,1,1.147751730039689,0.0459100692015875,152.00737064661817,0.0635262132888042,0.9188736864118804,0.7565195020422955,0.0,0.8945205587564427,0.1054794412435573,29.336795770748616,MMR013047002,34640.004613399506,0.801861778480323,2606,16.899032592773,96.029434204102,Hlaingtharya (West),MPT,UMTS,1,1.147751730039547,1.0,0.0
191,Hlaingtharya (West),Ah Twin Pa Dan,16.87420464,96.01734258,1,0.6339070877941068,0.0253562835117642,151.7699550987333,0.0638547613787232,0.9080106688968016,0.7721412657044099,0.0,0.8876302584179429,0.1123697415820571,28.20692313443672,MMR013047003,41913.47376155853,0.8164826871204702,2564,16.879806518555,96.018447875977,Hlaingtharya (West),"Ooredoo, Telenor",UMTS,2,0.633907087793962,1.0,0.0
192,Hlaingtharya (West),Ah Pyin Pa Dan,16.85950145,96.01914295,1,0.7707030459360465,0.0308281218374418,151.12793533189836,0.0645178168838154,0.8786348675464325,0.8036681462836474,0.0,0.8673898593570146,0.1326101406429853,28.838839419891293,MMR013047004,18150.54327392578,0.7522837168182993,2529,16.852707,96.017712,Hlaingtharya (West),Ooredoo,UMTS,1,0.7707030459361487,2.0,0.02702702702702703
193,Hlaingtharya (West),Urban,16.89266051,96.05018514,0,0.6657886393432869,0.0266315455737314,151.57014202003663,0.0637975207739702,0.8988681633070815,0.7694195965583546,0.0,0.8794508782947724,0.1205491217052275,3.4061295600023023,MMR013047701,158679.8282880783,0.9186074848369716,2605,16.896664,96.045532,Hlaingtharya (West),Telenor,UMTS,3,0.6657886393431525,7.0,0.16216216216216217
